Account ID,GSGM Key,Time,schoolCode,District ID,Unsdlea,Geoid,DistrictGeo,District,SchoolID,School,Transition,School Type,Category,Charter Type,IB Program,Chronically Failing,Greatest Gains Award,Highest Performing Award,Grade Range,Address,City,County,FIPS County Code,STATE,ZIP,Latitude,Longitude,Principal First Name,Principal Last Name,Principal,Email Address,Phone,College & Career Academy,Energy Pathway,STEM Certified,Learning Power Territory,Learning Power Coordinator,Learning Power Email,Coordinator Business Phone,Coordinator Cell Phone,Locale Code*,Locale*,Title I School*,GPC Customer,Workforce Development Region,Local Workforce Development Authority,CD Manager
S792,7612560,Old,2560761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2560,Gideons Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,897 Welch St SW,Atlanta,"Fulton, GA",13121,GA,30310,33.730813,-84.405622,Jesse,Berger,Danielle Washington,dwashington@kindezi.org,404.802.7700,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S927,7610103,Old,103761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,103,Heritage Academy Elementary,,Elementary,Traditional,,No IB,No,No,No,PK-05,3500 Villa Cir SE,Atlanta,"Fulton, GA",13121,GA,30354,33.658974,-84.37816,Trennis,Harvey,Trennis Harvey,tharvey@atlanta.k12.ga.us,404.802.8650,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S979,7615562,Old,5562761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,5562,Humphries Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,3029 Humphries Dr SE,Atlanta,"Fulton, GA",13121,GA,30354,33.671905,-84.376165,Melanie,Mitchell,Melanie Mitchell,mcmitchell@atlanta.k12.ga.us,404.802.8750,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S983,7611063,Old,1063761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1063,Hutchinson Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,650 Cleveland Ave SW,Atlanta,"Fulton, GA",13121,GA,30315,33.680697,-84.409696,Shuanta,Broadway,Shuanta Broadway,sbroadway@atlanta.k12.ga.us,404.802.7650,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1022,7612563,Old,2563761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2563,Jackson Elementary School,,Elementary,Traditional,,IB,No,No,Yes,KK-05,1325 Mount Paran Rd NW,Atlanta,"Fulton, GA",13121,GA,30327,33.873375,-84.42282,Brent,McBride,Brent McBride,brenton.mcbride@atlanta.k12.ga.us,404.802.8800,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,No,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1103,7611064,Old,1064761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1064,Kimberly Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,3090 McMurray Dr SW,Atlanta,"Fulton, GA",13121,GA,30311,33.701917,-84.489453,Joseph,Salley,Joseph Salley,jlsalley@atlanta.k12.ga.us,404.802.7600,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1106,7610123,Old,123761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,123,Kindezi,,Elementary,Charter,Start-up,No IB,No,No,No,KK-08,1890 Detroit Ave NW,Atlanta,"Fulton, GA",13121,GA,30314,33.766566,-84.448291,Hyla,Hardrick,Hyla Hardrick,hhardick@kindezi.org,404.671.4920,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2343,,New,1417761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1417,Kindezi Old 4th Ward,,Elementary,Charter,Start-up,No IB,No,No,No,KK-08,386 Pine St NE,Atlanta,"Fulton, GA",13121,GA,30308,33.768238,-84.374589,Gilbert,Pascal,Gilbert Pascal,,404.719.4005,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1116,,Old,213761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,213,KIPP Strive Primary,,Elementary,Charter,Start-up,No IB,No,No,No,KK-04,1448 Lucile Ave SW,Atlanta,"Fulton, GA",13121,GA,30310,33.741996,-84.434716,Mini'imah,Shaheed,Lakeesha Ramdhanie,lramdhanie@kippstriveprimary.org,404.924.6310,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1118,,Old,214761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,214,KIPP Vision Primary,,Elementary,Charter,Start-up,No IB,No,No,No,KK-03,660 McWilliams Rd SE,Atlanta,"Fulton, GA",13121,GA,30315,33.688744,-84.366556,Steven,Jones,Kristi Reaves,kreaves@kippvisionprimary.org,404.537.5252,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1119,,Old,215761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,215,Kipp WAYS Primary School,,Elementary,Charter,Start-up,No IB,No,No,No,KK-02,350 Temple St NW,Atlanta,"Fulton, GA",13121,GA,30314,33.764831,-84.422724,Tandi,Prillerman,Tandi Prillerman,tprillerman@kippswaysprimary.org,404.924.6310,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1207,7612564,Old,2564761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2564,Lin Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,KK-05,586 Candler Park Dr NE,Atlanta,"Fulton, GA",13121,GA,30307,33.769614,-84.340075,Sharyn,Briscoe,Sharyn Briscoe,sbriscoe@atlanta.k12.ga.us,404.802.8850,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,No,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1263,7614063,Old,4063761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,4063,M. A. Jones Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1040 Fair St SW,Atlanta,"Fulton, GA",13121,GA,30314,33.748409,-84.4218,Margul,Woolfolk,Margul Woolfolk,mwoolfolk@atlanta.k12.ga.us,404.802.3900,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1361,7611052,Old,1414761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1414,Michael R. Hollis Innovation Academy,,Elementary,Traditional,,No IB,No,No,No,PK-05,"225 James P. Brawley Drive, NW",Atlanta,"Fulton, GA",13121,GA,30314,33.761016,-84.4123,Diamond,Jack,Diamond Jack,,404.802.3600,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1370,7610513,Old,513761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,513,Miles Intermediate School,,Elementary,Traditional,,No IB,No,No,No,03-05,4215 Bakers Ferry Rd SW,Atlanta,"Fulton, GA",13121,GA,30331,33.755623,-84.525932,Thalise,Perry,Thalise Perry,perryt@atlanta.k12.ga.us,404.802.8900,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1416,7611664,Old,1664761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1664,Morningside Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,KK-05,1053 E Rock Springs Rd NE,Atlanta,"Fulton, GA",13121,GA,30306,33.796777,-84.352872,Audrey,Sofianos,Audrey Sofianos,Audrey.Sofians@atlanta.k12.ga.us,404.802.8950,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,No,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1588,7610101,Old,101761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,101,Parkside Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,685 Mercer St SE,Atlanta,"Fulton, GA",13121,GA,30312,33.735545,-84.364784,Caitlin,Sims,Timmy Foster,tlfoster@atlanta.k12.ga.us,404.802.4100,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1621,7610296,Old,296761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,296,Perkerson Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,2040 Brewer Blvd SW,Atlanta,"Fulton, GA",13121,GA,30310,33.698096,-84.413401,Tracie,Astin,Tony Ford,tony.ford@atlanta.k12.ga.us,404.802.3950,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1624,7613065,Old,3065761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,3065,Peyton Forest Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,301 Peyton Rd SW,Atlanta,"Fulton, GA",13121,GA,30311,33.748707,-84.478823,Cynthia ,Gunner,Cynthia  Gunner,cgunner@atlanta.k12.ga.us,404.802.7100,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1739,7611066,Old,1066761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1066,Rivers Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,8 Peachtree Battle Ave NW,Atlanta,"Fulton, GA",13121,GA,30305,33.819436,-84.390021,Matthew ,Rogers,John Waller,John.Waller@atlanta.k12.ga.us,404.802.7050,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1831,7613566,Old,3566761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,3566,Scott Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,1752 Hollywood Rd NW,Atlanta,"Fulton, GA",13121,GA,30318,33.803378,-84.471701,Langston,Longley,Langston Longley,llongley@atlanta.k12.ga.us,404.802.7000,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1870,7614066,Old,4066761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,4066,Slater Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,1320 Pryor Rd SW,Atlanta,"Fulton, GA",13121,GA,30315,33.718472,-84.391957,Eunice,Payne,Lenise Bostic,lbostic@purposebuiltschools.org,404.802.4050,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1872,7611567,Old,1567761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1567,Smith Elementary School,,Elementary,Traditional,,IB,No,No,No,KK-05,370 Old Ivy Rd NE,Atlanta,"Fulton, GA",13121,GA,30342,33.857325,-84.375816,Michael,Forehand,Michael Forehand,michael.forehand@atlanta.k12.ga.us,404.802.3880,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,No,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S1933,7610116,Old,116761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,116,Springdale Park Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,KK-05,1246 Ponce de Leon Ave NE,Atlanta,"Fulton, GA",13121,GA,30306,33.775254,-84.346712,Terry,Harness,Terry Harness,Terry.Harness@atlanta.k12.ga.us,404.802.7150,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,No,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2032,7612062,Old,2062761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2062,The John Hope-Charles Walter Hill Elementary Schools,,Elementary,Traditional,,No IB,No,No,No,PK-05,112 Boulevard NE,Atlanta,"Fulton, GA",13121,GA,30312,33.757799,-84.372216,Maureen,Wheeler,Maureen Wheeler,mtwheeler@atlanta.k12.ga.us,404.802.7450,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2041,7615067,Old,5067761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,5067,Thomasville Heights Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,1820 Henry Thomas Dr SE,Atlanta,"Fulton, GA",13121,GA,30315,33.70425,-84.355781,Nicole,Jones,Nicole Jones,nevansjones@purposebuiltschools.org,404.802.5750,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2062,7615567,Old,5567761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,5567,Toomer Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,65 Rogers St NE,Atlanta,"Fulton, GA",13121,GA,30317,33.754775,-84.327686,J Ashley,Adamo,J Ashley Adamo,aadamo@atlanta.k12.ga.us,404.802.3450,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2067,7611068,Old,1068761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1068,Towns Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,760 Bolton Rd NW,Atlanta,"Fulton, GA",13121,GA,30331,33.775819,-84.50347,Dione,Simon,Dione Simon,dsimon@atlanta.k12.ga.us,404.699.4560,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2089,,Old,1416761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1416,Tuskegee Airman Global Academy,,Elementary,Traditional,,No IB,No,No,No,PK-05,1654 S Alvarado Ter SW,Atlanta,"Fulton, GA",13121,GA,30311,33.731231,-84.442104,Lincoln,Woods,Lincoln Woods,,404.802.8450,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2183,7611208,Old,1208761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1208,Wesley International Academy Charter Facility,,Elementary,Charter,Start-up,IB,No,No,No,KK-08,211 Memorial Dr SE,Atlanta,"Fulton, GA",13121,GA,30312,33.74654,-84.381016,Jason,Marshall,Jason Marshall,jason.marshall@wesleyacademy.org,678.904.9137,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2201,7612569,Old,2569761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2569,West Manor Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,570 Lynhurst Dr SW,Atlanta,"Fulton, GA",13121,GA,30311,33.739668,-84.489254,Reginald,Lawrence,Reginald Lawrence,rmlawrence@atlanta.k12.ga.us,404.802.3350,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2212,7610314,Old,314761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,314,Westside Atlanta Charter School,,Elementary,Charter,Start-up,No IB,No,No,No,KK-05,1903 Drew Dr NW,Atlanta,"Fulton, GA",13121,GA,30318,33.793668,-84.450688,Peter,Settelmayer,Delana Reeves,delana@wacs.us,404.931.4827,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2238,7613569,Old,3569761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,3569,Whitefoord Elementary School,Closed,Elementary,Traditional,,No IB,No,No,No,PK-05,35 Whitefoord Ave SE,Atlanta,"Fulton, GA",13121,GA,30317,33.752932,-84.342462,Timmy,Foster,Timmy Foster,tlfoster@atlanta.k12.ga.us,404.802.6900,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2283,,Old,1415761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1415,Woodson Park Academy,,Elementary,Traditional,,No IB,No,No,No,PK-05,20 Evelyn Way NW,Atlanta,"Fulton, GA",13121,GA,30318,33.771558,-84.443198,Susan,McClendon,Susan McClendon,,404.802.7750,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S55,7610403,Old,403761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,403,APS-Forrest Hills Academy,,High,Alternative,,No IB,No,No,No,06-12,2930 Forrest Hills Dr SW,Atlanta,"Fulton, GA",13121,GA,30315,33.675042,-84.398465,Zawadaski,Robinson,Zawadaski Robinson,zrobinson@atlanta.k12.ga.us,404.591.7275,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S82,,Old,4562761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,4562,Atlanta College & Career Academy,,High,Traditional,,No IB,No,No,No,09-12,1560 Metropolitan Parkway SW,Atlanta,"Fulton, GA",13122,GA,30310,33.712323,-84.404328,,, ,,,Yes,Yes,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2030,7611411,Old,1411761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1411,B.E.S.T Academy,,High,Traditional,,No IB,Yes,No,No,06-12,1890 Donald Lee Hollowell Pkwy NW,Atlanta,"Fulton, GA",13121,GA,30318,33.774615,-84.447934,Tim,Jones,Tim Jones,,404.802.4944,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S205,7610315,Old,315761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,315,Booker T. Washington High School,,High,Traditional,,No IB,No,No,No,09-12,45 Whitehouse Dr SW,Atlanta,"Fulton, GA",13121,GA,30314,33.753513,-84.420374,Tasharah,Wilson,Tasharah Wilson,tawilson@atlanta.k12.ga.us,404.802.4600,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S360,7610515,Old,515761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,515,Charles Drew Charter School JA/SA,,High,Charter,Start-up,No IB,No,No,No,06-12,300 E Lake Blvd SE,Atlanta,"Fulton, GA",13121,GA,30317,33.743535,-84.314953,Don,Doran,Peter McKnight,peter.mcknight@drewcharterschool.org,404.687.0001,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S472,7611410,Old,1410761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1410,Corretta Scott King Womens' Leadership Academy,,High,Charter,,No IB,No,No,No,06-12,1190 Northwest Dr NW,Atlanta,"Fulton, GA",13121,GA,30318,33.78864,-84.479386,Eulonda,Washington,Eulonda Washington,eulonda.washington@atlanta.k12.ga.ur,404.802.4900,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S497,7612664,Old,2664761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,2664,Crim High School,,High,Alternative,,No IB,No,No,No,09-12,256 Clifton St SE,Atlanta,"Fulton, GA",13121,GA,30317,33.745978,-84.331106,Dawn ,Parker,Dawn  Parker,dmparker@atlanta.k12.ga.us,404.802.5800,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S575,7614058,Old,4058761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,4058,Douglass High School,,High,Traditional,,No IB,Yes,No,No,09-12,225 Hamilton E Holmes Dr NW,Atlanta,"Fulton, GA",13121,GA,30318,33.760737,-84.469488,Ellis,Duncan,Ellis Duncan,Ellis.Duncan@atlanta.k12.ga.us,404.802.3100,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S319,7610106,Old,1413761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,1413,Early College High School at Carver,,High,Traditional,,No IB,No,Yes,No,09-12,55 McDonough Blvd SE,Atlanta,"Fulton, GA",13121,GA,30315,33.720639,-84.387238,Yusuf,Muhammad,Yusuf Muhammad,yusuf.muhammad@atlanta.k12.ga.us,404.802.4415,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S609,7610106,Old,106761,761,120,1300120,Atlanta Public Schools,Atlanta Public Schools,106,Early College High School at Carver,,High,Traditional,,No IB,No,No,No,09-12,55 McDonough Blvd SE ,Atlanta,"Fulton, GA",13121,GA,30315,33.720639,-84.387238,Marcene,Thornton,Marcene Thornton,mthornton@atlanta.k12.ga.us,404.802.4405,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S824,7820119,Old,1197820119,7820119,120,1302280,ax,State Charter Schools- Graduation Achievement Center Charter High School,119,Graduation Achievement Center Charter High School,,High,Charter,State Charter,No IB,Yes,No,No,09-12,100 Edgewood Ave NE Ste 915,Atlanta,"Fulton, GA",13121,GA,30303,33.75474,-84.385578,,, ,monica.henson@ga.provostacademy.com,404.577.8593,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,No,Atlanta Regional Commission,Fulton,Steve Foster
